molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL2178123,COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Br)c(OC)n1,7.28,53.0,nM
CHEMBL2171743,CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Br,7.89,13.0,nM
CHEMBL2178142,COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(OC)n1,7.16,69.0,nM
CHEMBL2204495,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,7.973333333333334,10.9,nM
CHEMBL2326726,CNc1nc(Nc2cnn(CC(C)(C)O)c2Cl)ncc1C(F)(F)F,7.55,28.0,nM
CHEMBL2326715,CNc1nc(Nc2cnn(C)c2Cl)ncc1C(F)(F)F,7.41,39.0,nM
CHEMBL2326714,CNc1nc(Nc2cnn(C)c2C)ncc1C(F)(F)F,7.39,41.0,nM
CHEMBL2326713,CNc1nc(Nc2cn(C)nc2C)ncc1C(F)(F)F,7.28,52.0,nM
CHEMBL2326712,CNc1nc(Nc2cnn(C)c2)ncc1C(F)(F)F,7.0,99.0,nM
CHEMBL2326711,CNc1nc(Nc2ccnn2C)ncc1C(F)(F)F,6.89,130.0,nM
CHEMBL2326710,CNc1nc(Nc2ccn(C)n2)ncc1C(F)(F)F,6.77,170.0,nM
CHEMBL2333124,Cc1c(-c2ccncc2)ccc2c(NC(C)C)c(C(N)=O)nnc12,5.5,3199.0,nM
CHEMBL2333123,CNC(=O)c1nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2c1N[C@H](C)C1CC1,6.78,168.0,nM
CHEMBL2333122,CNC(=O)c1nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2c1NC(C)C,6.38,412.0,nM
CHEMBL2333121,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnsc3)ccc12,7.85,14.0,nM
CHEMBL2333120,CC(C)Nc1c(C(N)=O)nnc2cc(N3CCOCC3)ccc12,8.05,9.0,nM
CHEMBL2333119,CC(C)Nc1c(C(N)=O)nnc2cc(N3CCN(C)CC3)ccc12,7.28,53.0,nM
CHEMBL2333118,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnn(C)c3)ccc12,8.05,9.0,nM
CHEMBL2333117,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cnn(C)c3)cc12,6.42,378.0,nM
CHEMBL2333116,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cn[nH]c3)ccc12,7.92,12.0,nM
CHEMBL2333115,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cn[nH]c3)cc12,9.0,1.0,nM
CHEMBL2333114,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3ccncc3)cc12,7.52,30.0,nM
CHEMBL2333113,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3ccncc3)ccc12)C1CC1,8.7,2.0,nM
CHEMBL2333112,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccncc3)ccc12,7.82,15.0,nM
CHEMBL2333139,NC(=O)c1nnc2cc(-c3ccncc3)ccc2c1NCCO,6.84,145.0,nM
CHEMBL2333138,NC(=O)c1nnc2cc(-c3ccncc3)ccc2c1NCCCO,6.92,121.0,nM
CHEMBL2333137,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12)c1ccccc1,6.01,965.0,nM
CHEMBL2333136,CS(=O)(=O)c1ccc(-c2ccc3c(N)c(C(N)=O)nnc3c2)cc1,6.85,142.0,nM
CHEMBL2333135,CNc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,6.92,119.0,nM
CHEMBL2333134,CS(=O)(=O)c1ccc(-c2ccc3c(NC4CCOC4)c(C(N)=O)nnc3c2)cc1,7.77,17.0,nM
CHEMBL2333133,CS(=O)(=O)c1ccc(-c2ccc3c(NC4CC4)c(C(N)=O)nnc3c2)cc1,7.31,49.0,nM
CHEMBL2333132,CS(=O)(=O)c1ccc(-c2ccc3c(NC4CCOCC4)c(C(N)=O)nnc3c2)cc1,7.64,23.0,nM
CHEMBL2333131,CCNc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,7.34,46.0,nM
CHEMBL2333130,CS(=O)(=O)c1ccc(-c2ccc3c(NCC4CC4)c(C(N)=O)nnc3c2)cc1,7.77,17.0,nM
CHEMBL2333129,CS(=O)(=O)c1ccc(-c2ccc3c(NC4CCC4)c(C(N)=O)nnc3c2)cc1,8.0,10.0,nM
CHEMBL2333128,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12)C1CC1,9.0,1.0,nM
CHEMBL2333127,CC[C@@H](C)Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,9.0,1.0,nM
CHEMBL2333126,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,7.82,15.0,nM
CHEMBL2333125,CC(C)Nc1c(C(N)=O)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,7.4350000000000005,35.0,nM
CHEMBL250364,CS(=O)(=O)c1ccc(-c2ccc3c(Nc4ccccc4)c(C(N)=O)cnc3c2)cc1,6.11,781.0,nM
CHEMBL2347818,C[C@@H](Nc1c(C#N)cnc2cc(-c3ccc(-n4ccoc4=O)cc3)ccc12)C1CC1,7.32,48.0,nM
CHEMBL2347817,C[C@@H](Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12)C1CC1,7.34,46.0,nM
CHEMBL2347816,CC(=O)N(C)c1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,5.63,2333.0,nM
CHEMBL2347815,CS(=O)(=O)c1ccc(-c2ccc3c(-n4ccnc4)c(C#N)cnc3c2)cc1,6.17,682.0,nM
CHEMBL2347814,CN(c1ccccc1)c1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,6.35,450.0,nM
CHEMBL2347813,CN1CCN(c2c(C#N)cnc3cc(-c4ccc(S(C)(=O)=O)cc4)ccc23)CC1,6.55,281.0,nM
CHEMBL2347812,CS(=O)(=O)c1ccc(-c2ccc3c(N4CCCCC4)c(C#N)cnc3c2)cc1,7.28,52.0,nM
CHEMBL2347811,CN(C)c1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,7.7,20.0,nM
CHEMBL2347810,CS(=O)(=O)c1ccc(-c2ccc3c(N4CCC4)c(C#N)cnc3c2)cc1,7.8,16.0,nM
CHEMBL2347809,Cn1cc(-c2ccc3c(N4CCC4)c(C#N)cnc3c2)cn1,8.0,10.0,nM
CHEMBL2347808,CC(C)Nc1c(C#N)cnc2ccccc12,6.99,103.0,nM
CHEMBL2347807,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(Cl)s3)ccc12,6.96,109.0,nM
CHEMBL2347806,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)nc3)ccc12,7.19,64.0,nM
CHEMBL2347805,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)ccc12,7.43,37.0,nM
CHEMBL2347804,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)ccc12,7.92,12.0,nM
CHEMBL2347827,Cc1ncc(-c2ccc3c(NC(C)C)c(C#N)cnc3c2)s1,7.64,23.0,nM
CHEMBL2347826,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc12,7.85,14.0,nM
CHEMBL2347825,CNS(=O)(=O)c1ccc(-c2ccc3c(NC(C)C)c(C#N)cnc3c2)cc1,8.05,9.0,nM
CHEMBL2347824,CC(C)Nc1c(C#N)cnc2cc(-c3cnn(C)c3)ccc12,8.15,7.0,nM
CHEMBL2347822,CC(C)Nc1c(-c2cnn(C)c2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,5.7,2020.0,nM
CHEMBL2347823,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,7.51,31.0,nM
CHEMBL2347821,CC(C)Nc1c(C2=NCCN2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,4.04,91856.0,nM
CHEMBL2347820,CC(C)Nc1c(-c2nccs2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,5.76,1747.0,nM
CHEMBL2347819,CC(=O)c1cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2c1NC(C)C,7.18,66.0,nM
CHEMBL2349092,O=S(=O)(c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,5.33,4730.0,nM
CHEMBL2349091,[O-][S+](c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,5.59,2580.0,nM
CHEMBL2349090,N#CC(c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,4.58,26000.0,nM
CHEMBL2349089,O=C(c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,4.6,25000.0,nM
CHEMBL2348978,CC(Sc1ccc2nnc(-c3cccc(Cl)c3)n2n1)c1ccn[nH]1,5.78,1662.0,nM
CHEMBL2348977,CC(Sc1ccc2nnc(-c3cccs3)n2n1)c1nnco1,6.42,384.0,nM
CHEMBL2348976,CC(C)(Sc1ccc2nnc(-c3cccs3)n2n1)C(N)=O,5.62,2420.0,nM
CHEMBL2348975,CC(C)C(Sc1ccc2nnc(-c3cccs3)n2n1)C(N)=O,5.89,1294.0,nM
CHEMBL2348974,CCC(Sc1ccc2nnc(-c3cccs3)n2n1)C(=O)OC,6.47,338.0,nM
CHEMBL2348973,COC(=O)[C@@H](C)Sc1ccc2nnc(-c3cccs3)n2n1,6.33,463.0,nM
CHEMBL2348972,COC(=O)[C@H](C)Sc1ccc2nnc(-c3cccs3)n2n1,6.34,458.0,nM
CHEMBL2348971,CC(Sc1ccc2nnc(-c3cccs3)n2n1)C(N)=O,7.01,98.0,nM
CHEMBL2348970,c1ccc(Sc2ccc3nnc(-c4cncs4)n3n2)cc1,6.8,159.0,nM
CHEMBL2348969,FC(F)(F)c1ccnc(Sc2ccc3nnc(-c4cncs4)n3n2)n1,6.74,183.0,nM
CHEMBL2348968,c1cnc(Sc2ccc3nnc(-c4cncs4)n3n2)nc1,6.93,117.0,nM
CHEMBL2348967,FC(F)(F)Oc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,6.55,281.0,nM
CHEMBL2348966,CC(C)(C)c1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,7.12,75.0,nM
CHEMBL2348965,COc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,6.86,138.0,nM
CHEMBL2348964,Fc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,6.77,169.0,nM
CHEMBL2348963,Clc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,7.51,31.0,nM
CHEMBL2348962,Brc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,7.5,32.0,nM
CHEMBL2348961,FC(F)(F)c1ccccc1Sc1ccc2nnc(-c3ccccc3)n2n1,5.5,3168.0,nM
CHEMBL2348960,FC(F)(F)c1ccc(Sc2ccc3nnc(-c4ccccc4)n3n2)cc1,5.23,5897.0,nM
CHEMBL2348957,FC(F)(F)c1cccc(Sc2ccc3nnc(C4CCOCC4)n3n2)c1,5.27,5329.0,nM
CHEMBL2346687,FC(F)(F)c1cccc(Sc2ccc3nnc(C4CCCC4)n3n2)c1,5.81,1549.0,nM
CHEMBL2348956,FC(F)(F)c1cccc(Sc2ccc3nnc(C4CC4)n3n2)c1,6.0,994.0,nM
CHEMBL2348955,Fc1ccc(-c2nnc3ccc(Sc4cccc(C(F)(F)F)c4)nn23)cc1,6.17,674.0,nM
CHEMBL2348954,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cccc(N5CCNCC5)c4)n3n2)c1,6.5,314.0,nM
CHEMBL2348953,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cccc(Cl)c4)n3n2)c1,6.58,265.0,nM
CHEMBL2348952,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccccc4Cl)n3n2)c1,5.48,3305.0,nM
CHEMBL2348951,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccncc4)n3n2)c1,6.07,859.0,nM
CHEMBL2348950,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cccnc4)n3n2)c1,6.68,211.0,nM
CHEMBL2348949,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccccn4)n3n2)c1,6.79,164.0,nM
CHEMBL2348948,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4sccc4Br)n3n2)c1,6.21,613.0,nM
CHEMBL2348947,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cscn4)n3n2)c1,6.85,140.0,nM
CHEMBL2348946,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4nccs4)n3n2)c1,7.06,88.0,nM
CHEMBL2348945,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,7.13,74.0,nM
CHEMBL2348944,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccn[nH]4)n3n2)c1,7.28,53.0,nM
CHEMBL2348943,COC(=O)C(C)Sc1ccc2ncc(-c3cccs3)n2n1,7.12,76.0,nM
CHEMBL2348942,FC(F)(F)c1cccc(Sc2cn3c(-c4cccs4)cnc3cn2)c1,5.47,3400.0,nM
CHEMBL2348941,FC(F)(F)c1cccc(Sc2ccc3ncc(-c4cccs4)n3c2)c1,5.38,4215.0,nM
CHEMBL2348940,FC(F)(F)c1cccc(Sc2ccc3cnc(-c4cccs4)n3n2)c1,4.97,10660.0,nM
CHEMBL2348939,FC(F)(F)c1cccc(Sc2ccc3ncc(-c4cccs4)n3n2)c1,7.0,101.0,nM
CHEMBL2348938,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cccs4)n3n2)c1,7.12,75.0,nM
CHEMBL2348936,FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccccc4)n3n2)c1,6.62,242.0,nM
CHEMBL2348937,COC(=O)C(C)Sc1ccc2nnc(-c3cccs3)n2n1,6.27,535.0,nM
CHEMBL2397014,COc1cc(N2CCOCC2)ccc1Nc1ncc(F)c(Nc2ccccc2NS(C)(=O)=O)n1,8.290000000000001,4.0,nM
CHEMBL2397013,CS(=O)(=O)O.O=C1Nc2ccc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1,7.66,22.0,nM
CHEMBL406821,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,6.61,244.0,nM
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,7.547499999999999,15.0,nM
CHEMBL2403364,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2C,6.82,150.0,nM
CHEMBL2403377,CC(=O)N1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(C#N)cc43)cc2C1,8.15,7.0,nM
CHEMBL2403376,CC(=O)N1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(C(F)(F)F)cc43)cc2C1,7.51,31.0,nM
CHEMBL2403375,CC(=O)N1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(OC(C)C)cc43)cc2C1,8.4,4.0,nM
CHEMBL2403374,CC(=O)Nc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,8.4,4.0,nM
CHEMBL2403371,COc1ccc2c(c1)/C(=C/c1[nH]c3c(c1Cl)CN(C(C)=O)CC3)C(=O)N2,8.1,8.0,nM
CHEMBL2403370,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,8.52,3.0,nM
CHEMBL2403369,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCN(C)CC1)C3)C(=O)N2,8.05,9.0,nM
CHEMBL2403368,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)c1cnoc1C)C3)C(=O)N2,8.15,7.0,nM
CHEMBL2403367,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(C)=O)C3)C(=O)N2,7.85,14.0,nM
CHEMBL2403366,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)CCN)C3)C(=O)N2,7.96,11.0,nM
CHEMBL2403365,COc1ccc2c(c1)/C(=C/c1[nH]c(C)c(C(=O)NCCCN)c1C)C(=O)N2,7.34,46.0,nM
CHEMBL2436979,COc1cc(-c2cnc3[nH]c(=O)n(-c4ccc5[nH]ccc5c4)c3n2)cc(OC)c1OC,5.53,2970.0,nM
CHEMBL2436981,Nc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,7.34,46.0,nM
CHEMBL2436980,COc1cc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cc(OC)c1OC,7.46,35.0,nM
CHEMBL2436978,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,7.96,11.0,nM
CHEMBL2436982,COc1cc(-c2cnc3[nH]cc(-c4ccc(N)nc4)c3c2)cc(OC)c1OC,8.3,5.0,nM
CHEMBL2441273,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,6.4,398.11,nM
CHEMBL3122117,CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,7.725,18.7,nM
CHEMBL3122116,CNc1nc(Nc2cn([C@H]3CCN(C4COC4)C[C@H]3F)nc2C)ncc1C(F)(F)F,7.85,14.0,nM
CHEMBL3122122,CNc1nc(Nc2cnn(C3CCN(C4COC4)CC3)c2C)ncc1C(F)(F)F,7.7,20.0,nM
CHEMBL3122121,CNc1nc(Nc2cnn(C3CCOCC3)c2C)ncc1C(F)(F)F,7.96,11.0,nM
CHEMBL3122120,CNc1nc(Nc2cnn(C3COC3)c2C)ncc1C(F)(F)F,7.54,29.0,nM
CHEMBL3122118,CNc1nc(Nc2cnn(C3(C#N)CC3)c2Cl)ncc1C(F)(F)F,7.66,22.0,nM
CHEMBL3122115,CNc1nc(Nc2cn(C3(C#N)CC3)nc2C)ncc1C(F)(F)F,7.52,30.0,nM
CHEMBL3122114,CNc1nc(Nc2cnn(C(C)(C)C#N)c2C)ncc1C(F)(F)F,8.3,5.0,nM
CHEMBL3122113,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,8.52,3.0,nM
CHEMBL3122112,CNc1nc(Nc2cn(C(C)(C)C(=O)NCC(F)(F)F)nc2C)ncc1C(F)(F)F,7.28,53.0,nM
CHEMBL3122111,CNc1nc(Nc2cn(C(C)(C)C(=O)NC(C)C)nc2C)ncc1C(F)(F)F,6.85,140.0,nM
CHEMBL3122110,CCNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,7.0,99.0,nM
CHEMBL3122109,CNC(=O)C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(NC)n2)c(C)n1,7.44,36.0,nM
CHEMBL3122108,CNc1nc(Nc2cnn3c2C(C)OCC3)ncc1C(F)(F)F,7.38,42.0,nM
CHEMBL3122107,CNc1nc(Nc2cnn3c2C(C)O[C@@H](C)C3)ncc1C(F)(F)F,7.31,49.0,nM
CHEMBL3122106,CNc1nc(Nc2cnn3c2COCC3)ncc1C(F)(F)F,7.75,18.0,nM
CHEMBL3122105,CNc1nc(Nc2cnn3c2COC(C)(C)C3)ncc1C(F)(F)F,7.7,20.0,nM
CHEMBL3326137,COc1ccc(OC)c(Oc2ccc3nnc(-c4ccccc4)n3n2)c1,6.195,1740.0,nM
CHEMBL3326134,Cn1cc(-c2nnc3ccc(Sc4cc(Cl)ccc4Cl)nn23)cn1,6.09,1800.0,nM
CHEMBL3326133,COc1ccc(Cl)cc1Sc1ccc2nnc(-c3cnn(C)c3)n2n1,6.86,245.0,nM
CHEMBL3326129,COc1ccc(OC)c(Sc2ccc3nnc(-c4cn(C)nc4C)n3n2)c1,6.195,1260.0,nM
CHEMBL3326128,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,6.800000000000001,387.0,nM
CHEMBL3326126,COc1ccc(OC)c(Sc2ccc3nnc(-c4cncs4)n3n2)c1,6.6,660.0,nM
CHEMBL3326125,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccsn4)n3n2)c1,6.59,722.0,nM
CHEMBL3326124,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccon4)n3n2)c1,5.725,4330.0,nM
CHEMBL3326119,COc1cncc(-c2nnc3ccc(Sc4cc(OC)ccc4OC)nn23)c1,6.77,440.0,nM
CHEMBL3326116,COc1ccc(OC)c(Sc2ccc3nnc(-c4cccnc4)n3n2)c1,6.375,736.0,nM
CHEMBL3326115,COc1ccc(OC)c(Sc2ccc3nnc(-c4ccccn4)n3n2)c1,6.09,1310.0,nM
CHEMBL3326153,COc1ccc(OC)c(Sc2ccn3nc(C)c(-c4cnn(C)c4)c3n2)c1,6.54,110.0,nM
CHEMBL3326152,COc1ccc(OC)c(Sc2ccc3nc(C)c(-c4cnn(C)c4)n3n2)c1,6.485,115.0,nM
CHEMBL3326151,COc1ccc(OC)c(Sc2ccc3ncc(-c4cnn(C)c4)n3c2)c1,5.94,1145.0,nM
CHEMBL3326150,COc1ccc(OC)c(Sc2ccc3ncn(-c4cnn(C)c4)c3n2)c1,5.705,661.0,nM
CHEMBL3326149,COc1ccc(OC)c(Sc2ccc3nnn(-c4cnn(C)c4)c3n2)c1,5.78,525.0,nM
CHEMBL3326148,COc1ccc(OC)c(Sc2ccn3ncc(-c4cnn(C)c4)c3n2)c1,6.75,64.0,nM
CHEMBL3326147,COc1ccc(OC)c(Sc2ccc3ncc(-c4cnn(C)c4)n3n2)c1,6.78,69.0,nM
CHEMBL3326146,COc1ccc(OC)c(Sc2ccc3nnc(-c4cnn(C)c4)n3c2)c1,5.83,1461.0,nM
CHEMBL3326145,COc1ccc(OC)c(Sc2cc(C)c3nnc(-c4cnn(C)c4)n3n2)c1,4.5,32000.0,nM
CHEMBL3326144,COc1ccc(OC)c(Sc2nn3c(-c4cnn(C)c4)nnc3cc2C)c1,4.5,32000.0,nM
CHEMBL3326143,COc1ccc(OC)c(N(C)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,4.66,21858.0,nM
CHEMBL3326142,COc1ccc(OC)c(C(F)(F)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,6.12,763.0,nM
CHEMBL3326141,COc1ccc(OC)c(C(=O)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,5.92,1211.0,nM
CHEMBL3326140,COc1ccc(OC)c(C(O)c2ccc3nnc(-c4cnn(C)c4)n3n2)c1,5.04,9124.0,nM
CHEMBL3326139,COc1ccc(OC)c(Cc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,5.21,6202.0,nM
CHEMBL3326138,COc1ccc(OC)c(Oc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,6.26,549.0,nM
CHEMBL1982880,COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,4.65,22265.0,nM
CHEMBL3326136,COc1cc(Sc2ccc3nnc(-c4cnn(C)c4)n3n2)c(OC)nn1,4.9,12635.0,nM
CHEMBL3326135,COc1ccc(C(C)C)cc1Sc1ccc2nnc(-c3cnn(C)c3)n2n1,5.87,1350.0,nM
CHEMBL3326131,COc1cccc(Sc2ccc3nnc(-c4ccccc4)n3n2)c1,5.68,2110.0,nM
CHEMBL3326130,COc1ccccc1Sc1ccc2nnc(-c3ccccc3)n2n1,5.97,1070.0,nM
CHEMBL3326123,COc1ccc(OC)c(Sc2ccc3nnc(Cc4cnn(C)c4)n3n2)c1,4.5,32000.0,nM
